Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN - Unknown,Serial Number,Make,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type,ADAS/ADS System Version,ADAS/ADS System Version - Unk,ADAS/ADS System Version CBI,ADAS/ADS Hardware Version,ADAS/ADS Hardware Version - Unk,ADAS/ADS Hardware Version CBI,ADAS/ADS Software Version,ADAS/ADS Software Version - Unk,ADAS/ADS Software Version CBI,Other Reporting Entities?,Other Reporting Entities? - Unk,Other Reporting Entities? - NA,Federal Regulatory Exemption?,Other Federal Reg. Exemption,Federal Reg. Exemption - Unk,Federal Reg. Exemption - No,State or Local Permit?,State or Local Permit,ADS Equipped?,Automation System Engaged?,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Date,Incident Date - Unknown,Notice Received Date,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Address - Unknown,City,City - Unknown,State,Zip Code,Zip Code - Unknown,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
13781-7405,1,"Tesla, Inc.",5-Day,,,MAR-2024,5YJ3E1EA6JF, ,,Tesla,Model 3, ,2018.0, ,9611d37693c2259,102397.0, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,,Y, ,,, ,Y,No,,No,ADAS,, , ,Y, , , , , ,,2024-03-01, ,MAR-2024,22:39, ,65c9b46d678fcf3,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Fountain Valley, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,65.0, ,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Proceeding Straight,Yes,Unknown,Unknown,47.0, , , , , , , , , , , ,Y,Y, ,Y, , ,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-7398,1,"Tesla, Inc.",5-Day,,,MAR-2024,5YJ3E1EB6NF, ,,Tesla,Model 3, ,2022.0, ,40a5ad32c83a61b,9272.0, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,,Y, ,,, ,Y,No,,No,ADAS,, , ,Y, , , , , ,,2024-03-01, ,MAR-2024,15:05, ,955cc587712eddd,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Los Angeles, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Dry,No Unusual Conditions,65.0, ,Dawn / Dusk, , ,Y, , , , , ,,Other Fixed Object,Unknown,Yes,,,, , , , , , , , , , , ,Proceeding Straight,Yes,Unknown,Unknown,64.0, ,Y,Y,Y, , , , , , , , ,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
28349-7362,2,"Lucid USA, Inc.",10-Day Update,,,MAR-2024,50EA1GBA8PA, ,,Lucid,Air, ,2023.0, ,577019e97a91e70,6328.0, ,"Other, see Narrative",Level 2, , ,,Y, ,2.1.60, , ,, ,Y,,, ,Y,No,,Yes,ADAS,Carl Hewitt, ,Y,Y, , , , ,Y,Lucid Management Vehicle,2024-03-01, ,MAR-2024,20:02, ,6b67a2912adcb2e,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Fremont, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Unknown,No Unusual Conditions,65.0, ,Dark - Lighted,Y, , , , , , , ,,Other Fixed Object,No Injuries Reported,No,,,, , , , , , , , , , , ,Proceeding Straight,Yes,Yes,Yes,80.0, ,Y,Y,Y, , , , , , , , , , ,Y, , ,Y, , ,Yes,: California Highway Patrol - Report number NCIC 9345, ,No,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,,Y,Yes, ,"Driver is a Lucid employee that stated: I was in the left lane on [XXX] with highway assist engaged. My Fastrak transponder fell from the dash onto the passenger seat. My left hand was on the bottom of the steering wheel and I apparently pulled it to the right enough to cause the car to move 2-3 feet to the left to contact the center divider, which was close to the lane. The air bags deployed and fortunately the car slowed and stopped in the left lane with no one hurt. I called the CHP who arrived and arranged for a tow. This was at approximately 8:00 pm pacific time on March [XXX], 2024",
13781-7382,1,"Tesla, Inc.",5-Day,,,MAR-2024,5YJ3E1EA6JF, ,,Tesla,Model 3, ,2018.0, ,d5f6a5a1ac9df34,71057.0, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,,Y, ,,, ,Y,No,,No,ADAS,, , ,Y, , , , , ,,2024-03-01, ,MAR-2024,07:06, ,048558b97fa0d56,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Los Angeles, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Unknown,Unknown,Unknown,65.0, ,Unknown, , , , , , ,Y, ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Proceeding Straight,Yes,Unknown,Unknown,58.0, , , , , , , , , , , ,Y,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
28349-7362,1,"Lucid USA, Inc.",5-Day,,,MAR-2024,50EA1GBA8PA, ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION],Lucid,Air, ,2023.0, ,577019e97a91e70,6328.0, ,"Other, see Narrative",Level 2, , ,,Y, ,2.1.60, , ,, ,Y,,, ,Y,No,,Yes,ADAS,Carl Hewitt, ,Y,Y, , , , ,Y,Lucid Management Vehicle,2024-03-01, ,MAR-2024,20:02, ,6b67a2912adcb2e,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Fremont, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Unknown,Unknown,65.0, ,Unknown, , ,Y, , , , , ,,Other Fixed Object,No Injuries Reported,No,,,, , , , , , , , , , , ,Proceeding Straight,Yes,Yes,Yes,80.0, ,Y,Y,Y, , , , , , , , , , ,Y, , ,Y, , ,Unknown,: California Highway Patrol - Report number NCIC 9345, ,No,,Y,,Y,,Y,Yes, ,"Driver is a Lucid employee that stated: I was in the left lane on [XXX] with highway assist engaged. My Fastrak transponder fell from the dash onto the passenger seat. My left hand was on the bottom of the steering wheel and I apparently pulled it to the right enough to cause the car to move 2-3 feet to the left to contact the center divider, which was close to the lane. The air bags deployed and fortunately the car slowed and stopped in the left lane with no one hurt. I called the CHP who arrived and arranged for a tow. This was at approximately 8:00 pm pacific time on March [XXX], 2024",
13781-7358,1,"Tesla, Inc.",5-Day,,,MAR-2024,5YJ3E1EB6KF, ,,Tesla,Model 3, ,2019.0, ,9fe427de85b650a,82723.0, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,,Y, ,,, ,Y,No,,No,ADAS,, , ,Y, , , , , ,,2024-03-01, ,MAR-2024,11:03, ,c9aafa9842b1bd0,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Bakersfield, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Dry,No Unusual Conditions,70.0, ,Dark - Not Lighted,Y, , , , , , , ,,Pickup Truck,Unknown,Yes,Traveling Wrong Way,Unknown,Unknown,Y,Y,Y, , , , , , , , ,Proceeding Straight,Yes,Unknown,Unknown,77.0, ,Y,Y,Y, , , , , , , , ,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-7355,1,"Tesla, Inc.",5-Day,,,MAR-2024,7SAYGDEF7NF, ,,Tesla,Model Y, ,2022.0, ,4e4abef64b4cf2f,57162.0, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,,Y, ,,, ,Y,No,,No,ADAS,, , ,Y, , , , , ,,2024-03-01, ,MAR-2024,08:25, ,15dcde789396145,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Huntington Beach, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Street,Dry,Unknown,45.0, ,Dark - Lighted,Y, , , , , , , ,,Unknown,Unknown,Yes,Unknown,Unknown,Unknown, , , , , , , , , , ,Y,Proceeding Straight,Yes,Unknown,Unknown,50.0, , , , , , , , , , , ,Y,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-7354,1,"Tesla, Inc.",5-Day,,,MAR-2024,5YJ3E1EA1JF, ,,Tesla,Model 3, ,2018.0, ,79d7e77de41a13f,56530.0, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,,Y, ,,, ,Y,No,,No,ADAS,, , ,Y, , , , , ,,2024-03-01, ,MAR-2024,04:07, ,4369b52fa8a9ac3,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Rancho Cucamonga, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,45.0, ,Dark - Lighted,Y, , , , , , , ,,SUV,Unknown,Yes,Proceeding Straight,Yes,Unknown, ,Y,Y, , ,Y, , , , , ,Making Left Turn,Yes,Unknown,Unknown,7.0, , , ,Y, , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-7280,1,"Tesla, Inc.",5-Day,,,MAR-2024,5YJ3E1EA9JF, ,,Tesla,Model 3, ,2018.0, ,385832df9c76d7f,47463.0, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,,Y, ,,, ,Y,No,,No,ADAS,, , ,Y, , , , , ,,2024-03-01, ,MAR-2024,23:54, ,4445917dff4726f,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Napa, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Intersection,Dry,No Unusual Conditions,35.0, ,Daylight, , , , , , , ,Y,Partly Cloudy,Passenger Car,Unknown,Yes,Making Left Turn,Yes,Unknown, ,Y,Y, , ,Y, , , , , ,Proceeding Straight,Yes,Unknown,Unknown,29.0, , , ,Y, , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-7235,1,"Tesla, Inc.",5-Day,,,MAR-2024,5YJYGDEE6MF, ,,Tesla,Model Y, ,2021.0, ,e8a96e4a1281438,55178.0, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,,Y, ,,, ,Y,No,,No,ADAS,, , ,Y, , , , , ,,2024-02-01, ,FEB-2024,04:24, ,cc481aacc385417,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Redwood City, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Wet,No Unusual Conditions,65.0, ,Dark - Lighted, , ,Y, ,Y, , , ,,Other Fixed Object,Unknown,Yes,,,, , , , , , , , , , , ,Proceeding Straight,Yes,Unknown,Unknown,,Y, , ,Y, , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-7234,1,"Tesla, Inc.",5-Day,,,MAR-2024,5YJ3E1EA1MF, ,,Tesla,Model 3, ,2021.0, ,3d7040946d0fe9e,26202.0, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,,Y, ,,, ,Y,No,,No,ADAS,, , ,Y, , , , , ,,2024-02-01, ,FEB-2024,03:05, ,52576a193af7a35,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Redwood City, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Wet,No Unusual Conditions,65.0, ,Dark - Lighted, , ,Y, ,Y, , , ,,Other Fixed Object,Unknown,Yes,,,, , , , , , , , , , , ,Proceeding Straight,No,Yes,Unknown,,Y, , ,Y, , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-7226,1,"Tesla, Inc.",5-Day,,,FEB-2024,7SAYGDEE3PF, ,,Tesla,Model Y, ,2023.0, ,85f5cd54cc016ff,4760.0, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,,Y, ,,, ,Y,No,,No,ADAS,, , ,Y, , , , , ,,2024-02-01, ,FEB-2024,21:04, ,8a8fb26991e0aaf,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,South San Francisco, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Dry,No Unusual Conditions,55.0, ,Daylight, , ,Y, , , , , ,,Other Fixed Object,Unknown,Yes,,,, , , , , , , , , , , ,Proceeding Straight,No,Yes,Unknown,78.0, ,Y,Y,Y, , , , , , , , ,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-7186,1,"Tesla, Inc.",5-Day,,,FEB-2024,7SAXCAE54NF, ,,Tesla,Model X, ,2022.0, ,32d11c04598af34,28665.0, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,,Y, ,,, ,Y,No,,No,ADAS,, , ,Y, , , , , ,,2024-01-01, ,FEB-2024,17:53, ,d45444f557d6838,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Camarillo, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Dry,No Unusual Conditions,65.0, ,Daylight, , ,Y, , , , , ,,Passenger Car,Unknown,Yes,Lane / Road Departure,Unknown,Unknown, ,Y,Y, , , , , , , , ,Proceeding Straight,Yes,Unknown,Unknown,69.0, , , , , , , ,Y,Y,Y, , ,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-7185,1,"Tesla, Inc.",5-Day,,,FEB-2024,5YJ3E1EA5NF, ,,Tesla,Model 3, ,2022.0, ,aa0ab79d9bc081a,11024.0, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,,Y, ,,, ,Y,No,,No,ADAS,, ,Y,Y, , , , , ,,2024-01-01, ,FEB-2024,08:14, ,ec2004f30b85528,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Los Angeles, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Dry,No Unusual Conditions,65.0, ,Dark - Lighted, , ,Y, , , , , ,,Animal,Unknown,Yes,Stopped,,, , , , , , , , , , , ,Proceeding Straight,Yes,Unknown,Unknown,84.0, , , ,Y, , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-7183,1,"Tesla, Inc.",5-Day,,,FEB-2024,5YJ3E1EB6PF, ,,Tesla,Model 3, ,2023.0, ,ee941a233623509,8920.0, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,,Y, ,,, ,Y,No,,No,ADAS,, , ,Y, , , , , ,,2024-02-01, ,FEB-2024,17:16, ,7a261698b3a3ebf,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Escondido, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Dry,Traffic Incident,65.0, ,Daylight, , ,Y, , , , , ,,Passenger Car,Unknown,Yes,"Other, see Narrative",Unknown,Unknown,Y, , ,Y, , ,Y, , , , ,Proceeding Straight,Yes,Unknown,Unknown,31.0, , , ,Y, , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-7181,1,"Tesla, Inc.",5-Day,,,FEB-2024,5YJ3E1EC0NF, ,,Tesla,Model 3, ,2022.0, ,2a091cf6583cedd,,Y,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,,Y, ,,, ,Y,No,,No,ADAS,, , ,Y, , , , , ,,2024-01-01, ,FEB-2024,,Y,bd22902fc9dbe44,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Nipton, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Dry,"Other, see Narrative",70.0, ,Daylight, , , , , , , ,Y,Dust Storm,Passenger Car,Unknown,Yes,Stopped,Unknown,Unknown,Y, , ,Y, , ,Y, , , , ,Proceeding Straight,Yes,Unknown,Unknown,53.0, , , ,Y, , ,Y, , ,Y, , ,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
13781-7102,1,"Tesla, Inc.",5-Day,,,FEB-2024,5YJYGAEE8MF, ,,Tesla,Model Y, ,2021.0, ,4c10cf7123c684a,102164.0, ,Consumer,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]", ,Y,,Y, ,,, ,Y,No,,No,ADAS,, , ,Y, , , , , ,,2024-02-01, ,FEB-2024,06:05, ,3751f6106cea30a,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Dublin, ,CA ,[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION], ,Highway / Freeway,Dry,No Unusual Conditions,65.0, ,Dark - Not Lighted, , ,Y, , , , , ,,Passenger Car,Unknown,Yes,"Other, see Narrative",Unknown,Unknown,Y,Y, , , , , , , , , ,Proceeding Straight,Yes,Unknown,Unknown,64.0, , , , , , , , ,Y,Y, , ,Y, ,Y, ,Y,Y, , ,Unknown,,Y,Unknown,,Y,,Y,,Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",Y
